"BehaviorSpace results (NetLogo 6.0.3)"
"Project_structure.nlogo"
"Main experiment - just final result"
"11/14/2018 18:11:17:764 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","technology-increase","[step]","municipality-stats 0","municipality-stats 1","municipality-stats 2","municipality-stats 3","municipality-stats 4","municipality-stats 5","municipality-stats 6","municipality-stats 7","municipality-stats 8","municipality-stats 9"
"39","0.5","240","50667,-0.07,1,0.5,0.5,9,false,false,212","41807,-0.03,0.75,0.75,0.75,9,true,true,144","15650,-0.08,1,0.5,0.25,3,true,false,239","36823,-0.13,1,0.5,1,3,true,false,228","23397,-0.03,0.5,1,0.5,18,false,true,156","25079,-0.05,1,0.5,1,18,false,true,208","20062,-0.03,0.5,1,0.5,3,false,false,240","43971,-0.03,1,0.5,1,9,true,true,240","32067,-0.06,0.5,1,1,12,true,true,228","23580,-0.02,1,0.5,0.5,9,false,true,204"
"43","0.5","240","42728,-0.15,0.75,0.75,0.5,18,false,false,240","50571,-0.13,1,0.5,0.5,12,true,true,240","29827,-0.14,0.75,0.75,0.5,18,true,true,240","49285,-0.1,1,0.5,0.75,3,true,true,240","41801,-0.1,1,0.5,1,12,true,true,240","48871,-0.15,0.5,1,1,3,false,true,240","27226,-0.13,1,0.5,0.25,12,true,true,240","40862,-0.15,0.75,0.75,0.25,3,true,true,240","25923,-0.16,0.75,0.75,0.25,18,false,true,240","21911,-0.12,0.5,1,0.75,15,true,false,240"
"45","0.5","240","46661,-0.14,0.75,0.75,0.25,12,true,false,240","27475,-0.12,0.75,0.75,0.75,12,false,true,240","32398,-0.01,1,0.5,0.5,3,true,true,144","56530,-0.03,0.5,1,0.5,3,false,true,192","50952,-0.19,0.5,1,0.75,18,true,false,228","52304,-0.16,1,0.5,0.75,18,false,false,240","24723,-0.22,0.75,0.75,1,6,false,false,240","29559,-0.07,1,0.5,0.25,15,true,true,204","16346,-0.02,1,0.5,0.5,6,false,false,156","42766,-0.17,0.5,1,1,12,false,true,240"
"48","0.5","240","21820,-0.2,0.5,1,0.75,18,false,false,240","34665,-0.08,0.75,0.75,0.25,15,true,true,240","44760,-0.21,0.5,1,0.75,6,true,true,240","34074,-0.17,1,0.5,0.5,6,true,true,240","54041,-0.18,0.75,0.75,0.5,9,true,false,240","44192,-0.19,1,0.5,0.5,3,true,true,240","44446,-0.09,0.75,0.75,0.5,3,false,true,240","47703,-0.19,1,0.5,0.5,12,true,false,240","18050,-0.08,0.75,0.75,0.5,3,true,true,240","33824,-0.14,0.5,1,0.25,6,true,false,240"
"51","0.5","240","33845,-0.16,0.5,1,0.25,9,false,true,240","56481,-0.09,0.75,0.75,1,15,true,false,240","20268,-0.13,0.75,0.75,0.5,12,true,true,240","47421,-0.16,0.5,1,0.25,6,true,true,240","38231,-0.15,0.75,0.75,1,6,true,false,240","21121,-0.13,1,0.5,0.75,9,false,true,240","28915,-0.13,0.5,1,0.75,3,true,false,240","28504,-0.11,1,0.5,0.5,18,true,false,240","20613,-0.15,0.5,1,0.5,6,true,true,240","30342,-0.1,1,0.5,0.75,3,true,true,240"
"44","0.5","240","40355,-0.19,1,0.5,0.75,3,false,true,240","50195,-0.15,1,0.5,0.75,18,true,true,240","22652,-0.09,0.75,0.75,0.25,18,false,true,240","51472,-0.13,0.75,0.75,1,6,true,false,240","17894,-0.09,0.5,1,0.75,3,false,true,240","28887,-0.1,0.5,1,0.25,3,false,false,240","46674,-0.16,1,0.5,0.25,6,true,false,240","29297,-0.2,0.5,1,0.75,9,true,true,240","40017,-0.15,1,0.5,1,15,false,false,240","30348,-0.09,0.75,0.75,0.25,6,false,false,240"
"49","0.5","240","20171,-0.23,0.5,1,1,6,true,false,240","21031,-0.04,0.5,1,1,12,false,true,157","41436,-0.03,0.5,1,0.25,6,false,true,240","42118,-0.02,1,0.5,0.25,3,true,true,168","50567,-0.12,0.75,0.75,0.75,3,true,true,219","27647,-0.08,1,0.5,0.5,6,false,true,156","32503,-0.2,0.5,1,0.75,6,true,false,240","53089,-0.09,0.5,1,0.25,12,false,false,228","36030,-0.13,1,0.5,0.25,3,true,false,240","15249,-0.09,0.5,1,0.25,18,false,true,240"
"47","0.5","240","25771,-0.02,0.75,0.75,0.25,12,true,true,204","36110,-0.06,0.75,0.75,0.75,3,true,true,228","43412,-0.07,0.75,0.75,0.5,9,true,false,204","23004,-0.05,1,0.5,0.25,3,true,false,240","62004,-0.07,0.75,0.75,0.75,15,false,true,232","23656,-0.02,0.75,0.75,0.25,12,false,true,240","53347,-0.02,0.75,0.75,0.5,15,true,true,168","33652,-0.08,0.75,0.75,0.25,15,true,true,240","57357,-0.07,0.75,0.75,0.5,9,true,false,228","19488,-0.05,1,0.5,1,9,false,true,216"
"50","0.5","240","51852,-0.02,1,0.5,0.25,12,true,true,168","26653,-0.01,0.75,0.75,1,15,true,true,144","48250,-0.21,0.75,0.75,1,6,true,true,228","42925,-0.02,0.75,0.75,1,15,false,true,134","53565,-0.06,0.5,1,0.75,3,true,false,228","61102,-0.02,0.5,1,0.25,15,true,true,228","43633,-0.04,0.75,0.75,1,3,true,true,240","53162,-0.04,0.5,1,1,12,true,false,137","32723,-0.01,0.75,0.75,0.75,15,false,false,204","30611,-0.04,1,0.5,0.25,15,false,true,169"
"52","0.5","240","30887,-0.03,1,0.5,0.25,6,false,true,240","45537,-0.07,0.5,1,0.75,9,true,true,228","47300,-0.07,1,0.5,0.75,6,false,true,192","44268,-0.12,0.5,1,1,9,true,true,240","57197,-0.07,0.5,1,1,3,true,false,240","61203,-0.07,0.5,1,0.5,12,false,false,238","48012,-0.01,1,0.5,0.75,12,false,false,139","31025,-0.08,0.5,1,0.75,12,false,false,228","47880,-0.03,0.75,0.75,0.25,9,false,false,156","62308,-0.08,0.5,1,1,6,false,false,228"
"46","0.5","240","51284,-0.02,0.5,1,0.5,9,false,false,240","30411,-0.17,0.5,1,1,18,true,false,213","54032,-0.01,0.75,0.75,1,18,true,false,122","42162,-0.01,1,0.5,0.75,18,false,false,121","57209,-0.03,0.75,0.75,0.25,12,false,true,192","14853,-0.03,0.75,0.75,0.25,15,false,true,144","41462,-0.02,1,0.5,0.25,3,true,true,144","52748,-0.01,1,0.5,0.75,12,true,true,144","15831,-0.16,0.75,0.75,0.75,18,true,false,240","16374,0,1,0.5,0.75,9,true,false,120"
"53","0.5","240","56616,-0.1,1,0.5,0.5,3,false,true,240","33359,-0.14,0.75,0.75,0.5,12,false,true,240","15439,-0.16,0.5,1,0.5,3,false,false,240","70249,-0.02,0.75,0.75,0.5,18,false,false,144","17450,-0.11,0.75,0.75,0.75,3,true,false,240","21230,-0.11,1,0.5,0.75,6,false,true,240","16850,-0.04,1,0.5,0.25,6,false,true,156","48797,-0.12,0.75,0.75,1,12,false,true,240","43197,-0.17,0.75,0.75,1,15,false,true,240","17987,-0.19,1,0.5,0.75,9,true,false,240"
"54","0.5","240","56980,-0.04,0.75,0.75,0.25,18,false,true,168","40364,-0.02,0.75,0.75,0.25,18,true,true,156","21835,-0.02,1,0.5,0.5,3,true,true,156","42405,-0.01,1,0.5,0.5,18,true,false,240","25036,-0.02,0.5,1,1,9,false,false,144","33163,-0.16,0.75,0.75,0.5,15,true,false,228","27364,-0.01,1,0.5,0.5,15,true,true,137","33307,-0.03,0.5,1,0.5,9,false,true,144","26022,-0.02,0.75,0.75,0.25,3,true,true,240","40753,-0.03,0.75,0.75,0.75,15,false,true,156"
"56","0.5","240","44231,-0.04,0.75,0.75,0.5,9,false,true,156","26702,-0.11,1,0.5,0.75,12,false,false,240","24095,-0.02,1,0.5,0.5,3,true,true,156","11964,-0.05,1,0.5,0.25,6,true,true,240","32402,-0.14,0.5,1,0.25,18,true,false,240","45801,-0.04,0.5,1,0.25,6,false,true,192","35731,-0.02,0.75,0.75,0.25,3,true,true,240","33214,-0.08,1,0.5,1,15,true,true,240","50067,-0.02,0.75,0.75,0.5,3,true,true,156","47771,-0.12,1,0.5,0.75,12,true,true,192"
"57","0.5","240","30730,-0.1,0.75,0.75,0.75,12,true,false,240","28208,-0.03,1,0.5,0.5,12,false,true,156","64575,-0.03,0.5,1,1,6,true,true,156","36684,-0.03,0.5,1,0.75,9,true,true,156","41748,-0.06,0.75,0.75,0.75,3,true,true,228","14946,-0.01,1,0.5,0.25,12,false,true,228","47439,-0.06,1,0.5,0.75,3,true,true,240","43130,-0.06,0.75,0.75,0.5,6,true,false,206","62201,-0.02,0.75,0.75,0.25,18,false,false,229","60354,-0.03,1,0.5,0.5,12,false,true,156"
"55","0.5","240","35350,-0.12,0.75,0.75,0.75,12,true,true,240","52565,-0.11,1,0.5,1,9,true,false,240","23483,-0.11,1,0.5,0.75,15,true,true,240","57228,-0.07,1,0.5,1,6,true,false,240","21773,-0.07,1,0.5,1,9,true,false,240","38929,-0.15,1,0.5,0.25,9,false,false,240","64133,-0.1,0.5,1,0.75,12,false,true,240","60995,-0.1,0.5,1,0.75,6,false,false,240","19000,-0.13,0.5,1,0.75,18,true,true,240","17112,-0.06,1,0.5,0.5,12,false,false,240"
"59","0.5","240","61330,-0.03,0.75,0.75,0.25,12,false,true,180","34430,-0.17,0.75,0.75,1,18,false,false,240","39054,-0.03,0.5,1,0.25,15,false,false,204","21564,-0.17,1,0.5,0.75,15,true,true,224","27567,-0.18,0.5,1,1,3,true,true,240","27040,-0.24,0.75,0.75,0.25,18,true,false,240","25888,-0.08,0.5,1,0.25,3,true,false,240","57179,-0.1,0.75,0.75,1,9,false,false,212","14798,-0.18,0.75,0.75,0.5,15,true,false,240","46930,-0.08,0.5,1,0.75,12,false,false,204"
"58","0.5","240","42936,-0.08,1,0.5,0.5,6,false,false,240","41687,-0.1,1,0.5,1,3,true,true,240","43256,-0.17,0.5,1,0.25,18,false,true,240","36521,-0.13,0.75,0.75,1,6,false,true,240","46597,-0.07,1,0.5,1,15,true,false,240","30625,-0.11,1,0.5,0.75,9,true,true,240","19985,-0.08,1,0.5,1,18,false,false,240","23659,-0.08,0.5,1,0.25,15,true,false,240","19169,-0.1,0.5,1,0.25,6,false,false,240","17734,-0.1,0.5,1,0.25,12,true,false,240"
"62","0.5","240","31242,-0.02,0.75,0.75,0.25,12,true,false,144","71497,-0.02,0.75,0.75,1,3,false,false,132","31257,-0.03,0.75,0.75,0.25,6,true,true,156","55616,-0.08,0.5,1,0.5,6,false,true,240","27984,-0.27,0.5,1,0.25,15,true,false,240","16023,-0.16,1,0.5,0.5,3,true,false,240","25978,-0.14,1,0.5,0.75,6,true,false,240","26896,-0.19,0.5,1,1,6,false,false,240","33396,-0.02,0.75,0.75,1,18,false,true,152","25699,-0.19,0.5,1,1,3,true,false,240"
"60","0.5","240","29566,-0.02,0.5,1,0.25,15,false,false,204","22756,-0.01,0.75,0.75,0.25,3,true,false,240","32024,-0.02,0.75,0.75,0.5,15,true,false,192","51546,-0.01,1,0.5,0.75,18,false,true,140","56531,-0.09,0.75,0.75,1,3,true,true,228","46935,-0.02,0.75,0.75,0.25,9,true,true,156","32245,-0.06,1,0.5,0.25,3,true,false,204","43048,-0.02,0.5,1,1,3,false,false,140","35862,-0.04,1,0.5,0.75,15,true,false,192","31568,-0.06,0.5,1,1,6,true,true,240"
"63","0.5","240","36133,-0.02,0.5,1,1,15,false,true,140","23548,-0.04,1,0.5,1,3,true,true,228","18960,-0.01,0.5,1,0.75,12,true,false,132","55227,-0.01,1,0.5,0.5,12,false,true,180","34240,-0.02,0.75,0.75,1,12,false,true,144","47173,-0.06,0.5,1,0.75,15,true,false,228","61794,-0.02,1,0.5,0.5,6,false,true,145","54097,-0.11,1,0.5,0.25,18,true,true,240","19344,-0.03,0.75,0.75,1,3,true,false,240","24905,-0.07,0.5,1,0.75,15,false,false,228"
"61","0.5","240","20773,-0.09,1,0.5,0.25,6,false,true,240","27718,-0.08,0.5,1,0.25,12,false,false,240","43733,-0.04,0.75,0.75,1,18,true,false,192","35483,-0.03,0.5,1,0.25,6,false,false,216","34553,-0.02,1,0.5,0.25,6,false,true,240","49335,-0.09,0.75,0.75,0.5,18,false,true,144","15768,-0.07,0.5,1,0.5,18,true,false,204","33991,-0.08,1,0.5,0.5,9,false,true,230","18280,-0.03,0.5,1,0.25,3,false,false,240","47454,-0.08,0.5,1,0.25,12,true,false,228"
"64","0.5","240","41975,0.01,1,0.5,0.5,15,true,true,174","52542,-0.02,0.75,0.75,0.5,6,true,false,144","33762,0.01,1,0.5,0.5,15,true,false,169","27512,-0.01,0.75,0.75,0.75,18,true,true,156","49055,-0.01,0.75,0.75,0.5,9,true,false,168","27209,-0.02,0.5,1,0.25,18,false,false,204","54645,-0.03,0.75,0.75,0.25,6,false,false,204","16861,-0.03,0.5,1,1,18,false,true,144","56262,-0.05,0.75,0.75,1,6,true,false,132","58757,-0.01,0.75,0.75,0.25,15,true,false,132"
"66","0.5","240","23100,-0.02,1,0.5,0.25,12,true,true,156","45477,-0.03,0.75,0.75,0.5,12,false,true,156","55670,-0.16,1,0.5,1,3,true,true,232","18625,-0.02,0.75,0.75,0.5,3,false,false,192","36614,-0.05,0.75,0.75,0.25,9,true,false,240","19530,-0.2,0.5,1,0.5,3,true,false,228","51758,-0.17,0.5,1,1,3,true,false,240","26421,-0.17,0.5,1,1,6,true,false,240","50364,-0.19,0.5,1,0.5,9,true,false,240","37763,-0.2,1,0.5,1,18,true,true,240"
"65","0.5","240","15628,0,1,0.5,0.5,15,true,true,132","62376,-0.02,0.5,1,0.25,15,true,true,144","20363,-0.02,1,0.5,0.75,18,false,false,132","55126,-0.01,1,0.5,0.25,12,true,false,132","63423,-0.04,0.5,1,0.25,9,false,true,156","45380,-0.02,1,0.5,0.75,15,false,true,156","31710,-0.03,1,0.5,0.25,9,false,true,132","64920,-0.01,0.5,1,0.5,12,true,false,192","21224,-0.01,1,0.5,1,6,false,true,132","17465,-0.01,0.5,1,1,6,true,false,120"
"67","0.5","240","55740,-0.01,1,0.5,0.5,3,true,true,192","61475,-0.03,0.5,1,0.75,6,false,true,156","18597,-0.04,0.75,0.75,0.5,12,false,true,156","15501,-0.03,1,0.5,0.25,3,false,true,204","60292,-0.07,1,0.5,0.25,18,true,true,240","53773,-0.14,0.5,1,1,15,true,false,240","27924,-0.02,1,0.5,0.25,12,true,true,155","15360,-0.05,1,0.5,0.5,12,true,false,193","44502,-0.07,0.5,1,0.75,18,false,true,240","63697,-0.01,1,0.5,0.75,15,true,true,144"
"68","0.5","240","49776,-0.17,0.5,1,0.75,18,false,false,240","36350,-0.17,0.75,0.75,0.5,15,true,false,240","17797,-0.12,1,0.5,0.75,6,false,true,240","37416,-0.16,1,0.5,0.75,9,true,true,240","27229,-0.16,0.5,1,0.5,12,false,true,240","34830,-0.15,1,0.5,1,12,true,true,240","35163,-0.16,0.75,0.75,0.25,12,false,true,240","48897,-0.17,1,0.5,0.75,3,true,true,240","44741,-0.18,1,0.5,1,9,true,true,240","17980,-0.14,1,0.5,1,15,false,false,240"
"70","0.5","240","46205,-0.15,1,0.5,0.75,18,false,false,240","47466,-0.03,0.75,0.75,0.5,6,false,true,156","38554,-0.16,0.75,0.75,1,9,true,true,240","22273,-0.02,1,0.5,0.25,9,true,true,144","25122,-0.06,0.5,1,0.25,18,false,false,240","32728,-0.02,1,0.5,0.25,18,false,true,180","58245,-0.15,0.5,1,0.75,6,false,false,228","44566,-0.13,0.75,0.75,0.5,6,true,true,240","51073,-0.19,0.5,1,1,18,true,true,240","23771,-0.14,0.75,0.75,1,18,true,false,240"
"71","0.5","240","18350,-0.23,1,0.5,0.5,15,false,false,240","51698,-0.09,0.75,0.75,0.75,6,false,true,240","19491,-0.26,0.5,1,0.25,15,true,false,240","31837,-0.27,0.5,1,0.75,6,false,true,240","59677,-0.1,0.5,1,0.5,3,false,false,240","17634,-0.24,1,0.5,0.25,18,true,false,240","30116,-0.15,0.5,1,0.5,3,true,true,240","14439,-0.25,0.5,1,0.25,18,true,false,240","46454,-0.15,0.5,1,0.5,9,false,false,240","41879,-0.21,1,0.5,0.75,6,false,true,240"
"72","0.5","240","57489,-0.11,0.75,0.75,0.5,3,true,true,228","54339,-0.16,1,0.5,0.75,15,false,false,240","25015,-0.17,0.75,0.75,0.75,9,true,true,240","30221,-0.01,0.75,0.75,0.25,15,false,false,192","51726,-0.03,0.75,0.75,0.25,3,true,true,156","22446,-0.2,0.5,1,1,9,false,false,240","40051,-0.14,0.5,1,1,12,false,true,240","20083,-0.04,1,0.5,0.25,12,false,true,156","43600,-0.16,1,0.5,0.5,15,true,false,240","20032,-0.14,0.5,1,0.25,9,true,false,240"
"73","0.5","240","28859,-0.01,0.5,1,1,3,false,true,228","27369,-0.07,0.75,0.75,0.25,15,true,false,204","22957,-0.02,1,0.5,0.75,3,false,true,144","33628,0,1,0.5,0.75,15,true,true,156","33794,-0.05,0.75,0.75,1,18,false,false,210","22345,-0.03,0.5,1,0.5,15,false,true,144","24709,-0.01,0.75,0.75,1,12,true,true,144","38904,-0.02,0.5,1,0.25,9,true,true,192","34494,-0.11,0.5,1,0.25,15,false,true,168","57232,-0.02,1,0.5,1,6,false,false,197"
"74","0.5","240","16355,-0.03,0.5,1,0.5,9,false,false,156","18037,-0.03,0.5,1,0.25,15,false,true,202","59200,-0.03,0.75,0.75,0.5,12,false,true,228","34245,-0.02,0.5,1,0.5,9,true,true,144","57271,-0.1,0.5,1,0.5,18,true,false,240","24398,-0.03,0.75,0.75,0.25,18,false,true,144","28708,-0.07,0.75,0.75,1,9,true,true,144","20186,-0.03,1,0.5,0.25,6,false,true,152","58578,-0.03,0.75,0.75,0.25,18,false,true,168","52296,-0.08,0.5,1,1,3,false,false,228"
"77","0.5","240","44884,-0.05,0.75,0.75,1,18,false,false,240","21373,-0.03,0.5,1,0.25,15,false,true,192","37741,-0.1,0.75,0.75,1,18,false,false,240","24332,-0.05,1,0.5,1,15,true,true,132","52792,-0.05,0.75,0.75,1,9,true,true,151","59188,0,1,0.5,0.5,18,false,false,177","27314,-0.01,0.75,0.75,0.5,9,true,false,144","29879,-0.07,0.5,1,1,9,true,true,211","45452,-0.02,1,0.5,0.25,12,false,false,168","55001,-0.01,1,0.5,0.25,18,false,false,228"
"76","0.5","240","23146,-0.12,1,0.5,0.75,6,false,false,228","30456,-0.11,1,0.5,0.5,6,true,false,240","33881,-0.08,1,0.5,0.5,18,false,false,192","28292,-0.07,1,0.5,0.5,9,false,false,204","61623,-0.02,1,0.5,0.25,6,true,true,204","52160,-0.09,1,0.5,1,15,false,false,240","43021,-0.08,0.75,0.75,0.75,12,false,true,192","47934,-0.01,1,0.5,0.25,15,false,false,240","42775,-0.07,1,0.5,1,3,true,false,240","27541,-0.08,1,0.5,0.25,12,true,true,204"
"69","0.5","240","40787,-0.15,1,0.5,0.75,12,true,false,240","34266,-0.17,0.75,0.75,0.5,3,true,false,240","20680,-0.24,0.5,1,0.25,3,false,true,240","36779,-0.16,1,0.5,0.5,3,true,false,240","51552,-0.22,0.5,1,0.25,15,true,true,240","39492,-0.15,1,0.5,0.75,15,true,false,240","53271,-0.17,0.75,0.75,1,18,true,true,240","32748,-0.16,1,0.5,1,9,false,true,240","30386,-0.17,0.75,0.75,0.75,15,true,true,240","18724,-0.17,0.75,0.75,0.75,15,true,false,240"
"75","0.5","240","52000,-0.01,1,0.5,0.5,18,true,true,144","42080,-0.03,0.75,0.75,0.25,3,true,true,156","22885,-0.01,0.5,1,1,12,true,true,132","47506,-0.03,0.75,0.75,0.75,18,false,true,146","21625,-0.07,0.5,1,0.75,12,true,true,228","26218,-0.03,1,0.5,0.5,3,false,false,144","20024,-0.02,0.5,1,0.5,15,false,false,228","51440,-0.04,0.5,1,0.5,3,false,true,144","60057,-0.02,0.5,1,0.25,3,true,false,192","37876,-0.06,0.5,1,1,12,false,false,228"
"78","0.5","240","33533,-0.02,0.75,0.75,0.5,9,false,false,168","53819,-0.03,0.5,1,0.75,15,false,true,156","19783,0,0.5,1,0.25,18,true,false,240","19021,-0.01,1,0.5,0.25,3,true,false,240","60671,-0.01,1,0.5,0.5,12,true,false,120","60199,-0.13,0.5,1,0.75,3,true,false,240","37994,-0.02,0.5,1,0.75,15,true,false,144","22397,-0.01,0.75,0.75,0.75,15,true,true,144","45319,-0.09,0.75,0.75,1,18,true,false,240","49434,-0.13,0.5,1,1,15,false,false,240"
"80","0.5","240","52885,-0.14,0.75,0.75,0.75,15,true,true,144","36515,-0.15,0.5,1,1,15,false,true,240","55452,-0.12,0.5,1,0.5,15,true,false,240","24800,-0.12,0.5,1,0.75,12,true,true,240","65952,0,1,0.5,1,12,false,false,135","57020,-0.01,0.75,0.75,0.25,6,true,false,240","26240,-0.12,0.75,0.75,1,18,false,true,240","52494,-0.1,1,0.5,1,15,true,false,240","60320,-0.09,0.75,0.75,0.5,18,false,false,240","33891,-0.24,0.75,0.75,0.25,12,true,false,240"
"82","0.5","240","35944,-0.13,0.5,1,0.75,12,true,true,240","16184,-0.15,0.5,1,0.25,9,true,true,240","22320,-0.12,0.75,0.75,1,9,false,true,240","33823,-0.15,0.5,1,0.75,12,false,true,240","25360,-0.14,0.75,0.75,0.5,15,false,false,240","54564,-0.15,0.5,1,0.5,6,true,true,240","57088,-0.12,0.5,1,1,12,true,false,240","33035,-0.16,0.5,1,0.5,18,false,true,240","16644,-0.21,1,0.5,0.25,3,true,true,240","44119,-0.1,1,0.5,1,18,true,false,240"
"81","0.5","240","51915,-0.17,0.75,0.75,0.75,18,true,true,228","32659,-0.11,1,0.5,0.75,9,false,false,228","29549,-0.12,0.75,0.75,1,18,false,true,240","31010,-0.15,0.75,0.75,0.75,15,true,false,240","52518,-0.03,0.75,0.75,0.25,6,false,false,156","38363,-0.13,0.75,0.75,0.25,9,true,false,240","54793,-0.02,0.5,1,0.25,6,true,true,204","44471,-0.16,0.5,1,0.5,12,true,false,240","27093,-0.14,1,0.5,0.25,6,true,false,240","23008,-0.18,0.75,0.75,1,3,true,true,224"
"85","0.5","240","39725,-0.03,0.5,1,0.5,3,true,true,156","49102,-0.17,1,0.5,1,12,true,true,240","20817,-0.18,0.75,0.75,1,15,true,false,240","57290,0,1,0.5,0.75,3,false,false,180","58060,-0.13,1,0.5,1,15,false,false,240","36699,-0.13,0.5,1,0.5,18,true,false,240","21232,-0.1,0.75,0.75,0.5,12,false,false,240","36380,-0.15,1,0.5,1,6,false,true,240","25000,-0.04,1,0.5,0.25,9,false,true,156","54332,-0.12,0.75,0.75,1,6,false,false,240"
"84","0.5","240","19400,-0.15,0.75,0.75,0.75,18,true,false,240","33367,-0.16,1,0.5,0.5,6,false,false,229","20034,-0.02,0.5,1,0.25,6,true,false,132","38624,-0.02,1,0.5,0.25,6,false,false,240","44797,-0.03,0.5,1,0.5,9,false,true,156","26635,-0.03,0.5,1,0.25,6,true,true,156","54347,-0.03,0.75,0.75,0.25,3,true,true,144","30070,-0.03,0.5,1,0.25,15,true,true,156","42262,-0.19,0.5,1,0.75,15,true,true,240","53825,-0.16,0.75,0.75,1,15,true,true,240"
"86","0.5","240","47001,-0.12,1,0.5,0.75,18,false,false,240","51022,-0.14,0.5,1,0.5,9,false,true,192","47031,-0.03,0.5,1,0.25,6,false,false,240","46989,-0.14,1,0.5,0.5,6,false,false,240","13671,-0.15,0.5,1,0.25,6,true,true,240","20253,-0.11,1,0.5,0.5,12,true,true,240","43749,-0.04,0.5,1,0.5,6,false,true,156","12326,-0.2,0.75,0.75,0.25,18,true,true,240","23949,-0.11,1,0.5,0.5,3,true,false,240","35121,-0.07,1,0.5,1,12,true,false,240"
"83","0.5","240","27612,-0.14,1,0.5,0.25,12,false,false,240","58723,-0.12,0.75,0.75,1,9,false,false,240","46968,-0.23,0.75,0.75,0.25,3,false,true,240","51123,-0.2,0.75,0.75,1,12,true,false,240","35688,-0.19,0.5,1,1,15,false,false,240","35497,-0.17,0.75,0.75,1,12,false,true,240","33695,-0.14,0.75,0.75,0.75,6,false,false,240","56773,-0.23,0.5,1,0.25,9,false,false,240","24744,-0.17,0.75,0.75,0.75,6,true,false,240","35892,-0.19,0.5,1,0.75,18,true,true,240"
"79","0.5","240","43259,-0.08,0.5,1,0.25,3,true,false,240","28653,-0.14,0.5,1,0.75,15,false,false,240","38566,-0.07,0.75,0.75,0.25,15,true,false,240","25137,-0.1,0.75,0.75,0.75,3,false,true,240","47984,-0.09,1,0.5,0.25,15,false,false,240","56285,-0.08,0.75,0.75,0.75,3,false,true,240","22616,-0.12,1,0.5,0.25,12,true,false,240","44639,-0.18,0.75,0.75,1,3,false,false,240","59758,-0.13,1,0.5,0.75,15,false,true,240","25803,-0.08,0.75,0.75,0.5,9,true,true,240"
"87","0.5","240","58764,-0.02,0.5,1,1,6,false,false,135","46547,-0.07,0.75,0.75,0.75,9,false,true,198","20801,-0.03,0.5,1,0.5,15,false,true,144","49357,-0.01,0.75,0.75,0.25,9,true,false,240","19683,-0.02,0.5,1,1,15,true,true,144","54503,-0.08,0.75,0.75,1,9,true,false,204","29058,-0.04,1,0.5,1,12,true,true,204","41359,-0.03,0.5,1,0.75,18,false,true,156","52468,-0.02,1,0.5,0.25,6,false,false,240","40561,-0.05,1,0.5,0.75,15,true,false,144"
"92","0.5","240","32199,-0.14,0.75,0.75,1,15,false,false,240","41599,-0.01,0.75,0.75,0.5,18,true,true,144","44318,-0.21,0.75,0.75,1,6,true,true,240","57547,-0.01,0.5,1,0.5,18,true,true,240","34444,-0.22,0.75,0.75,1,3,true,true,240","68071,-0.02,0.5,1,0.75,12,true,true,156","21834,-0.02,0.5,1,0.5,3,true,true,144","43773,-0.02,0.75,0.75,0.75,9,true,true,144","22468,-0.03,0.75,0.75,0.5,12,false,true,156","51478,-0.18,1,0.5,1,15,true,false,240"
"88","0.5","240","43252,-0.03,0.75,0.75,0.25,6,false,true,168","65894,-0.08,0.75,0.75,0.5,6,true,false,180","14244,-0.03,0.75,0.75,0.25,3,false,true,228","29556,-0.03,0.5,1,0.75,12,false,true,144","16554,-0.2,1,0.5,0.5,18,true,false,240","44681,-0.13,0.5,1,0.75,15,true,false,240","32813,0,1,0.5,0.5,9,false,false,228","25063,-0.21,0.75,0.75,0.75,6,true,false,240","55792,-0.03,0.75,0.75,0.25,6,false,false,144","23526,-0.13,0.75,0.75,0.75,15,false,true,240"
"93","0.5","240","46329,-0.02,0.75,0.75,1,12,false,true,132","14885,-0.01,1,0.5,0.75,15,false,true,132","27731,-0.05,0.75,0.75,1,3,true,true,216","49582,-0.02,1,0.5,0.25,9,true,false,192","53594,-0.03,0.75,0.75,0.25,9,false,true,144","46826,-0.03,0.5,1,0.75,9,true,false,192","28931,-0.02,0.5,1,0.5,12,false,false,228","57778,-0.01,0.5,1,1,12,true,true,132","33285,-0.02,1,0.5,0.75,3,false,true,134","49261,-0.01,1,0.5,0.25,6,true,false,204"
"95","0.5","240","19882,-0.13,0.5,1,1,18,false,false,240","44563,-0.23,0.5,1,0.25,6,false,false,240","39506,-0.14,0.75,0.75,0.25,3,true,true,240","54589,-0.16,0.5,1,0.25,9,false,false,240","19839,-0.14,0.5,1,0.5,15,true,true,240","21690,-0.09,0.75,0.75,1,12,true,true,240","38734,-0.1,0.75,0.75,1,18,true,true,240","51898,-0.14,1,0.5,0.5,9,false,true,240","21389,-0.13,0.5,1,0.75,9,true,false,240","37897,-0.17,1,0.5,0.25,9,false,true,240"
