"technology.increase","kpi_expenditure","kpi_final_gap","kpi_failure_count","behavior_importance_tendency","behavior_knowledge_tendency","behavior_target_tendency","behavior_price_tendency","behavior_sq_investment","behavior_centralized"
"1",17100,0.03,60,"1","0.5","1","15",FALSE,TRUE
"1",16344,-0.03,240,"0.5","1","0.75","12",FALSE,TRUE
"1",54394,0.04,120,"0.75","0.75","0.5","9",FALSE,FALSE
"1",46633,0.07,132,"0.75","0.75","1","12",TRUE,TRUE
"1",32683,-0.01,216,"0.75","0.75","1","9",FALSE,FALSE
"1",19435,0.03,144,"0.75","0.75","0.25","9",FALSE,TRUE
"1",16173,0.04,156,"1","0.5","0.5","3",FALSE,FALSE
"1",45066,0.04,156,"0.75","0.75","0.25","12",TRUE,TRUE
"1",27073,-0.04,240,"0.75","0.75","0.5","12",FALSE,TRUE
"1",45997,-0.12,230,"0.75","0.75","1","18",TRUE,TRUE
"1",29076,0.03,60,"1","0.5","0.5","9",FALSE,TRUE
"1",41710,0,155,"1","0.5","0.25","9",FALSE,FALSE
"2",37618,0.05,108,"1","0.5","0.25","9",FALSE,TRUE
"2",53133,0.06,72,"1","0.5","1","12",FALSE,FALSE
"2",55111,0.05,144,"0.75","0.75","0.25","15",FALSE,FALSE
"2",35650,0.04,72,"0.75","0.75","0.5","15",FALSE,TRUE
"2",20910,0.04,120,"0.75","0.75","0.25","15",FALSE,TRUE
"2",16553,0.05,70,"1","0.5","1","9",FALSE,TRUE
"2",39515,0.07,168,"0.5","1","1","9",TRUE,FALSE
"2",26453,0.05,36,"0.75","0.75","0.5","3",TRUE,TRUE
"2",39326,0.06,60,"1","0.5","0.5","9",TRUE,TRUE
"2",31003,0.05,108,"1","0.5","0.25","9",TRUE,TRUE
"2",41929,0.04,60,"0.5","1","1","15",FALSE,TRUE
"2",18011,0.07,157,"0.75","0.75","0.25","18",TRUE,FALSE
"2",28272,0.06,156,"1","0.5","0.25","3",TRUE,FALSE
"2",34792,0.05,79,"0.75","0.75","0.75","3",TRUE,TRUE
"2",51573,0.04,72,"0.5","1","0.75","3",FALSE,TRUE
"2",32687,0.04,60,"0.5","1","1","18",FALSE,TRUE
"2",25007,0.06,132,"0.75","0.75","0.25","15",TRUE,FALSE
"2",45815,0.05,48,"0.75","0.75","0.5","15",FALSE,FALSE
"2",13858,0.05,144,"0.75","0.75","0.25","15",TRUE,TRUE
"2",30890,0.05,12,"0.75","0.75","0.5","6",TRUE,TRUE
"2",45279,0.06,94,"1","0.5","0.75","12",FALSE,FALSE
"2",36902,0.04,36,"0.75","0.75","0.5","12",FALSE,TRUE
"2",29282,0.06,36,"1","0.5","0.5","6",TRUE,FALSE
"2",49989,0.05,24,"1","0.5","1","12",FALSE,FALSE
"2",46448,0.06,84,"0.5","1","1","18",TRUE,FALSE
"2",12571,0.05,60,"1","0.5","0.75","12",FALSE,TRUE
"2",50235,0.05,168,"0.5","1","0.25","9",FALSE,FALSE
"2",30884,0.05,48,"0.75","0.75","0.5","18",FALSE,TRUE
"2",21221,0.05,72,"0.5","1","0.75","15",TRUE,TRUE
"2",49639,0.05,120,"0.75","0.75","0.25","9",FALSE,FALSE
"2",41282,0.04,72,"0.5","1","0.5","6",FALSE,TRUE
"2",11343,0.05,48,"1","0.5","0.25","12",TRUE,TRUE
"2",58082,0.06,84,"0.75","0.75","0.75","18",TRUE,FALSE
"2",51486,0.06,36,"0.5","1","0.75","6",TRUE,FALSE
"2",26436,0.05,84,"0.5","1","0.25","12",TRUE,TRUE
"2",55079,0.07,72,"1","0.5","1","3",TRUE,FALSE
"2",16647,0.04,96,"0.5","1","0.25","3",FALSE,TRUE
"2",24207,0.05,96,"0.75","0.75","0.25","3",TRUE,TRUE
"2",20740,0.05,36,"0.5","1","0.5","6",FALSE,FALSE
"2",22046,0.05,60,"0.75","0.75","0.75","15",FALSE,FALSE
"2",32775,0.05,48,"0.5","1","0.75","12",TRUE,TRUE
"2",31386,0.04,72,"1","0.5","0.25","12",FALSE,TRUE
"2",30372,0.05,36,"0.75","0.75","0.75","18",FALSE,FALSE
"2",48141,0.05,48,"0.75","0.75","0.5","12",TRUE,FALSE
"2",44304,0.06,103,"1","0.5","0.75","6",TRUE,FALSE
"2",25517,0.04,48,"0.75","0.75","0.75","6",FALSE,TRUE
"2",46520,0.05,36,"0.75","0.75","0.75","18",FALSE,TRUE
"2",39436,0.05,60,"0.5","1","0.5","9",TRUE,FALSE
"2",54733,0.05,108,"0.5","1","0.75","3",FALSE,FALSE
"2",50336,0.04,48,"0.5","1","1","15",FALSE,TRUE
"2",16564,0.06,132,"1","0.5","0.75","15",FALSE,TRUE
"2",48402,0.05,36,"0.75","0.75","1","15",TRUE,TRUE
"2",39249,0.04,36,"0.75","0.75","1","9",FALSE,TRUE
"2",32994,0.04,36,"0.5","1","0.75","6",FALSE,TRUE
"2",47590,0.05,37,"1","0.5","1","18",TRUE,TRUE
"2",20648,0.08,168,"1","0.5","0.75","12",TRUE,FALSE
"2",21128,0.05,24,"0.5","1","1","6",TRUE,FALSE
"2",49519,0.06,84,"1","0.5","0.25","12",TRUE,TRUE
"2",22532,0.06,60,"0.75","0.75","0.75","15",TRUE,FALSE
"2",13215,0.05,36,"0.75","0.75","0.75","12",FALSE,FALSE
"2",30886,0.06,144,"0.75","0.75","0.25","3",TRUE,FALSE
"2",54450,0.06,84,"0.75","0.75","0.25","18",TRUE,FALSE
"2",19888,0.07,108,"0.75","0.75","0.75","9",TRUE,FALSE
"2",52117,0.04,156,"0.75","0.75","0.25","9",FALSE,TRUE
"2",15481,0.05,48,"0.75","0.75","0.75","15",TRUE,TRUE
"2",15063,0.04,156,"0.5","1","0.25","3",FALSE,TRUE
"2",22878,0.06,36,"1","0.5","1","15",FALSE,FALSE
"2",26833,0.04,60,"0.75","0.75","0.25","9",FALSE,TRUE
"2",44375,0.06,144,"1","0.5","0.5","18",TRUE,FALSE
"2",24776,0.06,108,"1","0.5","0.25","12",TRUE,FALSE
"2",41729,0.05,144,"0.5","1","0.25","15",FALSE,FALSE
"2",32121,0.06,72,"1","0.5","1","18",TRUE,TRUE
"2",20600,0.08,156,"0.75","0.75","0.75","15",TRUE,FALSE
"2",18591,0.07,84,"0.75","0.75","0.75","15",TRUE,FALSE
"2",42603,0.06,84,"0.75","0.75","0.75","3",TRUE,FALSE
"2",56546,0.05,72,"0.75","0.75","0.5","3",FALSE,FALSE
"2",33713,0.05,60,"1","0.5","0.5","6",FALSE,FALSE
"2",46248,0.05,132,"0.5","1","0.5","15",FALSE,TRUE
"2",52543,0.05,84,"0.5","1","0.5","18",FALSE,FALSE
"2",31318,0.05,36,"1","0.5","0.75","6",FALSE,TRUE
"2",20384,0.07,84,"1","0.5","0.75","12",TRUE,TRUE
"2",27481,0.04,84,"0.75","0.75","0.5","3",FALSE,TRUE
"2",33259,0.04,60,"0.5","1","0.5","9",FALSE,TRUE
"2",45514,0.06,24,"1","0.5","1","15",TRUE,FALSE
"2",19997,0.06,132,"1","0.5","0.5","15",FALSE,FALSE
"2",47850,0.05,36,"0.5","1","1","12",TRUE,FALSE
"2",18648,0.04,96,"0.5","1","0.25","18",FALSE,TRUE
"2",38498,0.07,60,"1","0.5","1","12",TRUE,FALSE
"2",20469,0.05,36,"1","0.5","1","6",FALSE,FALSE
"2",20585,0.07,132,"1","0.5","0.25","18",TRUE,TRUE
"2",48902,0.05,36,"0.75","0.75","0.25","9",TRUE,FALSE
"2",50776,0.06,168,"0.5","1","1","9",TRUE,TRUE
"2",39871,0.06,144,"1","0.5","0.25","18",FALSE,FALSE
"2",55879,0.05,72,"0.75","0.75","1","9",FALSE,FALSE
"2",26276,0.06,120,"0.75","0.75","0.5","12",FALSE,FALSE
"2",13537,0.05,84,"0.5","1","0.5","3",TRUE,TRUE
"2",44642,0.05,108,"0.5","1","0.75","15",FALSE,FALSE
"2",24678,0.04,17,"0.5","1","0.75","18",FALSE,TRUE
"2",24551,0.05,96,"0.5","1","1","12",FALSE,FALSE
"2",46563,0.06,132,"0.75","0.75","0.75","12",FALSE,FALSE
"0.5",39674,0,214,"1","0.5","0.5","9",FALSE,FALSE
"0.5",42872,-0.17,240,"0.75","0.75","0.5","18",TRUE,FALSE
"0.5",20544,-0.02,144,"0.75","0.75","1","15",FALSE,FALSE
"0.5",50745,-0.18,240,"0.5","1","0.5","15",FALSE,FALSE
"0.5",37479,-0.01,192,"0.75","0.75","1","6",FALSE,FALSE
"0.5",23473,-0.04,228,"1","0.5","0.75","12",FALSE,FALSE
"0.5",27417,-0.06,240,"0.75","0.75","0.75","12",TRUE,TRUE
"0.5",20518,-0.13,240,"1","0.5","1","15",TRUE,FALSE
"0.5",47554,-0.01,228,"1","0.5","0.25","15",TRUE,TRUE
"0.5",16628,-0.02,156,"0.75","0.75","0.75","9",FALSE,FALSE
"0.5",57297,-0.15,240,"0.75","0.75","0.5","12",FALSE,TRUE
"0.5",19873,-0.08,240,"1","0.5","0.25","6",TRUE,TRUE
"0.5",68258,-0.06,228,"0.5","1","0.75","15",TRUE,FALSE
"0.5",40838,-0.13,240,"0.75","0.75","0.75","12",TRUE,TRUE
"0.5",34204,-0.03,137,"1","0.5","1","18",FALSE,FALSE
"0.5",30534,0,228,"0.75","0.75","0.5","18",FALSE,FALSE
"0.5",24444,-0.14,240,"0.5","1","1","6",FALSE,TRUE
"0.5",29755,-0.01,144,"1","0.5","0.5","9",TRUE,TRUE
"0.5",61992,-0.11,240,"0.75","0.75","1","3",FALSE,TRUE
"0.5",47733,-0.13,240,"0.5","1","1","12",TRUE,TRUE
"0.5",45350,-0.01,149,"0.75","0.75","1","18",TRUE,TRUE
"0.5",51262,-0.19,240,"0.5","1","0.75","15",FALSE,FALSE
"0.5",46481,-0.02,216,"0.5","1","0.25","18",TRUE,TRUE
"0.5",52610,-0.14,240,"0.5","1","1","18",FALSE,TRUE
"0.5",19118,-0.01,156,"0.75","0.75","0.75","18",TRUE,TRUE
"0.5",22074,-0.09,240,"0.75","0.75","1","3",TRUE,FALSE
"0.5",49604,-0.05,228,"1","0.5","0.75","9",FALSE,FALSE
"0.5",40218,-0.19,240,"1","0.5","1","18",TRUE,TRUE
"0.5",58419,-0.08,132,"1","0.5","0.75","15",TRUE,FALSE
"0.5",20013,-0.01,144,"0.5","1","1","15",TRUE,TRUE
"0.5",35375,-0.07,192,"0.75","0.75","1","9",FALSE,TRUE
"0.5",27205,-0.13,240,"0.5","1","1","12",TRUE,TRUE
"0.5",15969,-0.13,240,"0.5","1","0.5","18",TRUE,FALSE
"0.5",35218,-0.03,144,"0.5","1","0.5","6",FALSE,TRUE
"0.5",29093,-0.08,240,"0.75","0.75","0.75","9",FALSE,TRUE
"0.5",42317,-0.06,192,"0.5","1","0.5","12",FALSE,TRUE
"0.5",48062,-0.01,192,"1","0.5","0.5","9",FALSE,FALSE
"0.5",37944,-0.2,240,"0.75","0.75","0.25","18",TRUE,FALSE
"0.5",64617,-0.01,216,"0.75","0.75","0.75","3",FALSE,FALSE
"0.5",58943,-0.11,192,"0.75","0.75","0.25","3",FALSE,TRUE
"0.5",18138,-0.04,156,"0.5","1","0.25","15",FALSE,TRUE
"0.5",59473,-0.03,146,"0.75","0.75","0.75","3",FALSE,TRUE
"0.5",18863,-0.16,240,"1","0.5","0.75","12",FALSE,FALSE
"0.5",53325,-0.08,240,"0.75","0.75","0.5","9",FALSE,FALSE
"0.5",33498,-0.21,240,"0.75","0.75","0.5","3",FALSE,FALSE
"0.5",41373,-0.08,144,"0.5","1","1","6",TRUE,TRUE
"0.5",45646,-0.11,240,"0.5","1","0.75","15",FALSE,FALSE
"0.5",53017,-0.08,240,"1","0.5","0.5","6",FALSE,TRUE
"0.5",46187,-0.2,240,"0.75","0.75","0.75","18",TRUE,TRUE
"0.5",57117,-0.05,228,"1","0.5","0.75","15",FALSE,TRUE
"0.5",19523,-0.24,240,"0.75","0.75","0.75","12",TRUE,TRUE
"0.5",32307,-0.1,240,"0.75","0.75","0.5","6",TRUE,TRUE
"0.5",26211,-0.1,240,"0.75","0.75","0.5","3",FALSE,TRUE
"0.5",41922,-0.04,192,"0.5","1","0.25","9",FALSE,TRUE
"0.5",50624,-0.13,240,"0.5","1","0.5","18",TRUE,FALSE
"0.5",12901,-0.21,240,"0.75","0.75","0.25","15",FALSE,FALSE
"0.5",30550,-0.08,240,"0.5","1","0.75","15",FALSE,FALSE
"0.5",19861,-0.06,229,"1","0.5","0.5","18",FALSE,TRUE
"0.5",23397,-0.03,156,"1","0.5","0.25","15",FALSE,TRUE
"0.5",56279,-0.08,237,"0.75","0.75","0.75","15",FALSE,TRUE
"0.5",16768,-0.11,240,"1","0.5","0.75","9",FALSE,FALSE
"0.5",16534,-0.02,238,"0.75","0.75","0.5","3",FALSE,TRUE
"0.5",46913,-0.03,156,"0.75","0.75","0.25","12",FALSE,TRUE
"0.5",48712,-0.13,192,"0.5","1","0.75","18",TRUE,TRUE
"0.5",55972,-0.11,240,"1","0.5","1","6",FALSE,TRUE
"0.5",38537,0,228,"0.5","1","0.5","12",TRUE,FALSE
"0.5",22061,-0.1,240,"1","0.5","0.75","3",FALSE,FALSE
"0.5",32976,-0.05,215,"1","0.5","1","15",TRUE,TRUE
"0.5",52929,-0.04,156,"0.5","1","0.5","15",FALSE,TRUE
"0.5",39187,-0.24,240,"1","0.5","0.25","9",TRUE,FALSE
"0.5",30593,-0.1,240,"1","0.5","0.25","6",TRUE,FALSE
"0.5",47794,-0.08,144,"0.5","1","0.75","18",TRUE,FALSE
"0.5",30750,-0.16,240,"0.75","0.75","0.5","18",FALSE,TRUE
"0.5",17773,-0.01,136,"0.75","0.75","1","15",FALSE,FALSE
"0.5",16101,-0.02,145,"0.5","1","0.75","3",TRUE,TRUE
"0.5",21572,-0.2,240,"0.5","1","1","15",FALSE,TRUE
"0.5",38864,-0.07,204,"0.75","0.75","0.75","18",FALSE,TRUE
"0.5",40280,-0.18,240,"0.5","1","0.75","15",TRUE,TRUE
"0.5",20248,-0.06,192,"1","0.5","0.75","15",FALSE,TRUE
"0.5",50586,-0.14,240,"0.5","1","0.25","9",TRUE,FALSE
"0.5",31533,-0.01,168,"1","0.5","0.25","18",FALSE,FALSE
"0.5",21404,-0.08,240,"0.5","1","0.75","3",FALSE,FALSE
"0.5",23478,-0.15,240,"0.5","1","0.25","9",TRUE,TRUE
"0.5",23455,-0.02,144,"1","0.5","0.75","15",FALSE,TRUE
"0.5",37587,-0.07,240,"1","0.5","1","9",TRUE,FALSE
"0.5",30793,-0.1,240,"0.75","0.75","1","9",FALSE,TRUE
"0.5",25527,-0.04,157,"0.75","0.75","0.25","15",FALSE,TRUE
"0.5",30699,-0.03,144,"1","0.5","0.5","3",FALSE,FALSE
"0.5",28667,-0.02,148,"1","0.5","0.75","3",FALSE,TRUE
"0.5",48930,0,240,"1","0.5","0.25","3",TRUE,FALSE
"0.5",18167,-0.13,240,"1","0.5","1","3",FALSE,FALSE
"0.5",48128,-0.19,240,"0.75","0.75","1","3",TRUE,FALSE
"0.5",50918,-0.02,240,"0.5","1","0.25","6",TRUE,FALSE
"0.5",57443,-0.05,240,"1","0.5","0.25","18",TRUE,FALSE
"0.5",43606,-0.15,240,"1","0.5","0.25","3",FALSE,FALSE
"0.5",59076,-0.04,192,"1","0.5","0.5","15",FALSE,FALSE
"0.5",53661,-0.24,240,"1","0.5","0.25","6",TRUE,FALSE
"0.5",22482,-0.05,148,"0.75","0.75","1","15",TRUE,FALSE
"0.5",42977,-0.09,240,"0.5","1","0.5","6",TRUE,TRUE
"1",50760,-0.1,240,"0.5","1","0.25","18",TRUE,TRUE
"0.5",52204,-0.02,144,"1","0.5","0.75","3",FALSE,TRUE
"1",52598,0.04,156,"1","0.5","0.5","9",FALSE,FALSE
"1",26181,0.04,144,"0.75","0.75","0.25","12",TRUE,FALSE
"1",22275,0.05,48,"0.75","0.75","0.25","15",TRUE,TRUE
"1",50059,0.04,132,"1","0.5","0.5","18",FALSE,FALSE
"1",21115,0.06,144,"0.5","1","0.75","18",FALSE,FALSE
"1",17376,0.05,48,"1","0.5","0.5","18",TRUE,TRUE
"1",55796,-0.02,216,"0.75","0.75","0.5","12",TRUE,TRUE
"1",24106,0.07,192,"0.5","1","0.75","18",TRUE,FALSE
"1",37576,-0.05,132,"0.5","1","0.25","12",FALSE,TRUE
"1",29501,-0.08,216,"0.5","1","0.75","9",TRUE,FALSE
"1",24770,-0.08,240,"0.5","1","1","18",TRUE,TRUE
"1",28157,-0.03,192,"0.75","0.75","0.25","3",TRUE,FALSE
"1",14598,0.05,108,"1","0.5","1","18",TRUE,TRUE
"1",33822,0.04,84,"0.75","0.75","0.5","15",FALSE,TRUE
"1",53248,0,181,"1","0.5","0.5","12",FALSE,FALSE
"1",20150,-0.04,240,"1","0.5","0.75","15",TRUE,TRUE
"1",34327,0.05,132,"0.75","0.75","0.75","12",TRUE,TRUE
"1",20770,-0.05,228,"0.5","1","1","3",TRUE,FALSE
"1",42247,0.03,156,"0.5","1","0.5","12",FALSE,TRUE
"1",57136,0.05,133,"1","0.5","0.75","15",FALSE,FALSE
"1",60399,0.04,36,"0.5","1","1","12",FALSE,TRUE
"1",17423,0.01,216,"0.75","0.75","1","6",TRUE,FALSE
"1",41844,0.04,156,"0.75","0.75","0.25","18",FALSE,FALSE
"1",61925,0,204,"0.5","1","1","18",TRUE,TRUE
"1",20891,0.04,60,"1","0.5","1","6",FALSE,TRUE
"1",21777,-0.07,240,"0.75","0.75","0.5","15",TRUE,FALSE
"1",27992,-0.07,240,"0.5","1","1","12",TRUE,FALSE
"1",26635,-0.06,240,"0.75","0.75","0.5","9",TRUE,FALSE
"1",19206,0.04,72,"0.75","0.75","1","12",FALSE,TRUE
"1",30869,0.01,216,"1","0.5","0.5","15",TRUE,FALSE
"1",33726,0.02,204,"0.75","0.75","0.5","15",FALSE,FALSE
"1",39458,0.04,168,"0.75","0.75","0.25","6",FALSE,FALSE
"1",33068,-0.06,226,"0.75","0.75","1","6",TRUE,TRUE
"1",36287,-0.08,240,"0.75","0.75","0.5","9",TRUE,TRUE
"1",48540,-0.06,240,"0.5","1","1","12",TRUE,FALSE
"1",25652,-0.01,240,"0.75","0.75","0.75","15",FALSE,FALSE
"1",38850,-0.03,216,"0.5","1","0.5","18",TRUE,TRUE
"1",20606,0.05,131,"1","0.5","1","15",TRUE,TRUE
"1",50204,0.05,84,"1","0.5","0.75","18",TRUE,TRUE
"1",34943,-0.11,228,"0.75","0.75","0.25","12",FALSE,TRUE
"1",53359,-0.05,240,"0.75","0.75","1","15",FALSE,FALSE
"1",45559,-0.07,240,"0.75","0.75","0.5","6",TRUE,FALSE
"1",19536,-0.03,216,"0.75","0.75","0.25","12",FALSE,TRUE
"1",57942,-0.02,96,"0.75","0.75","0.25","9",TRUE,TRUE
"1",47425,0.05,134,"1","0.5","0.75","12",TRUE,TRUE
"1",36596,-0.02,240,"0.5","1","0.5","9",TRUE,FALSE
"1",40542,0,192,"1","0.5","0.5","12",TRUE,FALSE
"1",27426,-0.07,240,"0.75","0.75","1","9",FALSE,TRUE
"1",35079,-0.08,240,"0.75","0.75","1","9",TRUE,FALSE
"1",48591,0.04,48,"0.75","0.75","1","15",FALSE,TRUE
"1",13726,-0.03,72,"0.75","0.75","0.5","3",TRUE,TRUE
"1",22986,0.04,36,"0.75","0.75","1","6",TRUE,TRUE
"1",36021,-0.02,240,"1","0.5","0.25","15",FALSE,FALSE
"1",58573,0.05,48,"0.75","0.75","0.25","15",TRUE,TRUE
"1",31764,0.04,60,"0.5","1","0.5","6",FALSE,TRUE
"1",40041,-0.01,240,"0.5","1","1","15",FALSE,FALSE
"1",38172,0.06,132,"0.5","1","0.75","3",TRUE,TRUE
"1",16057,0.04,36,"0.75","0.75","1","12",TRUE,TRUE
"1",39411,0.03,60,"0.75","0.75","0.5","12",FALSE,TRUE
"1",36224,-0.12,240,"0.5","1","1","6",TRUE,FALSE
"1",52024,0.07,121,"0.5","1","1","15",TRUE,FALSE
"1",34732,0.06,204,"0.5","1","1","12",TRUE,FALSE
"1",32903,0.03,108,"0.75","0.75","0.25","12",FALSE,FALSE
"1",53273,0.06,192,"0.5","1","0.25","12",TRUE,FALSE
"1",53184,-0.01,228,"1","0.5","0.75","3",FALSE,FALSE
"1",59670,-0.01,168,"0.75","0.75","0.75","9",FALSE,FALSE
"1",56652,0.05,36,"0.5","1","1","6",TRUE,FALSE
"1",36951,0.08,180,"0.75","0.75","1","6",TRUE,FALSE
"1",20252,0.04,60,"0.5","1","0.25","15",FALSE,TRUE
"1",24366,0.04,144,"0.75","0.75","0.75","3",TRUE,TRUE
"1",29763,0.05,144,"1","0.5","0.25","12",FALSE,FALSE
"1",30684,0.06,132,"1","0.5","0.5","9",FALSE,FALSE
"1",13768,-0.02,240,"0.75","0.75","0.25","3",TRUE,TRUE
"1",39759,-0.14,240,"1","0.5","0.25","18",TRUE,TRUE
"1",35602,-0.15,240,"0.75","0.75","0.25","15",TRUE,FALSE
"1",39168,0.05,46,"1","0.5","0.75","3",TRUE,TRUE
"1",26967,-0.03,240,"1","0.5","1","15",FALSE,FALSE
"1",51685,-0.09,204,"1","0.5","0.25","15",FALSE,FALSE
"1",25543,-0.01,228,"0.75","0.75","0.75","9",FALSE,FALSE
"1",19966,-0.04,240,"0.75","0.75","1","18",TRUE,TRUE
"1",24745,-0.06,240,"0.75","0.75","0.5","12",TRUE,FALSE
"1",50104,-0.07,208,"1","0.5","0.25","6",TRUE,FALSE
"1",45751,0.03,45,"0.5","1","0.75","9",FALSE,TRUE
"1",15036,0,216,"1","0.5","0.75","3",TRUE,TRUE
"1",39098,-0.04,204,"0.75","0.75","0.25","9",FALSE,FALSE
"1",35764,0.03,192,"0.5","1","0.25","6",FALSE,TRUE
"1",54898,-0.03,228,"0.75","0.75","0.75","12",TRUE,FALSE
"1",43611,0.05,144,"0.75","0.75","0.75","9",TRUE,FALSE
"1",27325,-0.09,240,"1","0.5","0.75","12",TRUE,FALSE
"1",55261,-0.02,192,"0.5","1","0.25","18",TRUE,FALSE
"1",30255,0.05,132,"1","0.5","0.5","9",TRUE,TRUE
"1",54332,0.05,120,"0.5","1","0.75","12",FALSE,FALSE
"1",45440,0,240,"1","0.5","1","18",TRUE,FALSE
"1",25804,0.04,180,"0.5","1","0.75","12",FALSE,FALSE
"1",57476,0.07,120,"1","0.5","0.75","15",TRUE,FALSE
"1",50132,0,231,"1","0.5","0.75","18",FALSE,FALSE
"1",60276,-0.02,228,"0.75","0.75","0.5","9",FALSE,FALSE
"1",23844,0.05,84,"0.5","1","1","18",TRUE,TRUE
"1",34178,-0.02,156,"0.75","0.75","0.25","9",TRUE,TRUE
"2",44723,0.05,72,"0.75","0.75","1","6",FALSE,FALSE
"2",18200,0.05,108,"1","0.5","0.25","18",FALSE,FALSE
"2",24729,0.06,72,"0.75","0.75","1","12",TRUE,TRUE
"2",49396,0.05,60,"0.75","0.75","1","3",FALSE,FALSE
"2",18352,0.04,96,"0.75","0.75","0.25","9",FALSE,TRUE
"2",27797,0.05,48,"1","0.5","1","15",FALSE,FALSE
"2",23456,0.04,48,"1","0.5","0.5","9",FALSE,TRUE
"2",22882,0.04,36,"0.5","1","1","3",FALSE,TRUE
"2",32945,0.04,60,"0.75","0.75","0.75","3",FALSE,TRUE
"2",38831,0.06,128,"1","0.5","0.25","3",TRUE,FALSE
"2",18128,0.05,60,"1","0.5","0.75","12",FALSE,FALSE
"2",57573,0.04,24,"0.75","0.75","0.5","12",TRUE,TRUE
"2",54171,0.04,60,"0.5","1","1","12",FALSE,TRUE
"2",48669,0.06,60,"0.75","0.75","0.75","15",TRUE,TRUE
"2",40314,0.06,36,"0.75","0.75","0.5","18",TRUE,TRUE
"2",16296,0.05,24,"1","0.5","0.75","12",TRUE,TRUE
"2",49054,0.04,60,"0.75","0.75","0.25","18",FALSE,TRUE
"2",48795,0.05,72,"1","0.5","0.5","12",FALSE,TRUE
"2",30544,0.05,132,"0.5","1","0.75","12",FALSE,FALSE
"2",16976,0.05,36,"0.75","0.75","0.5","15",TRUE,TRUE
"2",43900,0.05,72,"0.5","1","1","6",FALSE,FALSE
"2",36156,0.05,12,"1","0.5","1","9",TRUE,FALSE
"2",36997,0.05,36,"0.75","0.75","0.75","12",FALSE,FALSE
"2",21389,0.07,84,"0.5","1","1","18",TRUE,FALSE
"2",41804,0.06,132,"1","0.5","0.5","12",FALSE,FALSE
"2",51367,0.05,60,"0.5","1","0.75","18",TRUE,TRUE
"2",32486,0.07,110,"1","0.5","1","9",TRUE,FALSE
"2",31224,0.05,36,"1","0.5","1","6",FALSE,TRUE
"2",23101,0.05,96,"1","0.5","0.5","15",FALSE,FALSE
"2",32905,0.06,84,"1","0.5","0.5","6",TRUE,FALSE
"2",32649,0.05,12,"0.5","1","0.5","12",TRUE,TRUE
"2",14997,0.05,12,"0.75","0.75","0.25","15",FALSE,FALSE
"2",48659,0.05,108,"0.75","0.75","0.25","15",FALSE,FALSE
"2",24994,0.05,72,"0.5","1","0.25","6",TRUE,FALSE
"2",41859,0.06,60,"0.5","1","0.75","15",TRUE,FALSE
"2",37731,0.06,72,"1","0.5","1","15",FALSE,TRUE
"2",19560,0.04,144,"0.5","1","0.25","6",FALSE,TRUE
"2",31441,0.06,72,"0.75","0.75","1","6",FALSE,FALSE
"2",16467,0.05,12,"1","0.5","0.25","18",TRUE,FALSE
"2",13459,0.04,60,"1","0.5","1","18",FALSE,TRUE
"2",45758,0.04,36,"0.5","1","0.75","15",FALSE,TRUE
"2",35444,0.06,91,"0.5","1","0.75","9",TRUE,FALSE
"2",15646,0.04,36,"1","0.5","0.75","18",FALSE,TRUE
"2",19137,0.05,72,"0.75","0.75","0.5","3",FALSE,FALSE
"2",14743,0.06,88,"1","0.5","0.75","12",TRUE,TRUE
"2",34655,0.05,60,"0.75","0.75","0.5","18",FALSE,FALSE
"2",30214,0.04,48,"0.5","1","0.25","9",FALSE,TRUE
"2",40612,0.07,60,"1","0.5","1","15",TRUE,FALSE
"2",43473,0.05,36,"0.75","0.75","1","15",TRUE,TRUE
"2",18046,0.07,144,"0.75","0.75","1","15",TRUE,FALSE
"2",28863,0.05,108,"0.75","0.75","0.5","15",FALSE,FALSE
"2",23352,0.07,84,"1","0.5","1","9",TRUE,FALSE
"2",37420,0.08,156,"1","0.5","0.75","18",TRUE,TRUE
"2",22302,0.05,72,"0.5","1","0.25","12",FALSE,FALSE
"2",25017,0.06,168,"0.5","1","0.25","6",TRUE,FALSE
"2",55274,0.06,60,"0.5","1","1","15",TRUE,TRUE
"2",23516,0.04,108,"0.5","1","0.25","18",FALSE,TRUE
"2",36173,0.06,144,"0.5","1","1","18",FALSE,TRUE
"2",45766,0.05,96,"0.75","0.75","0.25","3",TRUE,TRUE
"2",25250,0.06,120,"0.75","0.75","0.25","15",TRUE,FALSE
"2",20415,0.06,156,"0.75","0.75","1","6",FALSE,FALSE
"2",34175,0.05,108,"0.75","0.75","0.5","12",FALSE,FALSE
"2",41079,0.06,84,"1","0.5","0.5","15",TRUE,FALSE
"2",29884,0.04,96,"0.5","1","0.25","6",FALSE,TRUE
"2",34957,0.04,60,"1","0.5","0.25","15",FALSE,TRUE
"2",47925,0.05,96,"0.5","1","1","18",FALSE,TRUE
"2",25231,0.05,12,"1","0.5","1","15",FALSE,TRUE
"2",24526,0.06,36,"1","0.5","0.5","6",TRUE,FALSE
"2",46484,0.07,120,"0.75","0.75","1","9",TRUE,FALSE
"2",21474,0.06,72,"0.75","0.75","0.5","9",TRUE,TRUE
"2",35914,0.05,168,"1","0.5","0.25","3",FALSE,TRUE
"2",43795,0.06,134,"1","0.5","0.75","6",FALSE,FALSE
"2",22463,0.06,120,"1","0.5","0.5","9",TRUE,TRUE
